year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,net_benefit,farmer_premium,county_fips_code,source,allocation_weight,benefit_by_pol,benefit_by_acre,loss_ratio,Unnamed: 0
2017,Colorado,Arapahoe,136.0,65429.0,5231054.0,1596785.0,981130.0,1086686.0,471031.0,615655.0,,,,3463.463235,7.1991166,0.680546,8886.0
2017,Colorado,Baca,982.0,532868.0,88624953.0,24403383.0,13605436.0,31001498.0,20203551.0,10797947.0,,,,20573.88086,37.91473873,1.270377,8887.0
2017,Colorado,Bent,235.0,220638.0,21731176.0,5419159.0,3109027.0,1795878.0,-514254.0,2310132.0,,,,-2188.314894,-2.330758981,0.331394,8888.0
2017,Colorado,Boulder,31.0,3531.0,1118565.0,124992.0,74058.0,45324.0,-5610.0,50934.0,,,,-180.9677419,-1.588785047,0.362615,8889.0
2017,Colorado,Broomfield,4.0,1122.0,87513.0,26092.0,15394.0,38272.0,27574.0,10698.0,,,,6893.5,24.57575758,1.466809,8890.0
2017,Colorado,Cheyenne,746.0,418507.0,37470972.0,9416123.0,6268467.0,3811314.0,663658.0,3147656.0,,,,889.6219839,1.585775148,0.404764,8891.0
2017,Colorado,Conejos,32.0,5878.0,2788529.0,260805.0,167620.0,554667.0,461482.0,93185.0,,,,14421.3125,78.51003743,2.126749,8892.0
2017,Colorado,Costilla,17.0,11595.0,5810802.0,593501.0,362447.0,109102.0,-121952.0,231054.0,,,,-7173.647059,-10.51763691,0.183827,8893.0
2017,Colorado,Crowley,26.0,54427.0,1494766.0,333015.0,182402.0,171106.0,20493.0,150613.0,,,,788.1923077,0.376522682,0.513808,8894.0
2017,Colorado,Custer,3.0,2890.0,129912.0,19744.0,11392.0,9544.0,1192.0,8352.0,,,,397.3333333,0.412456747,0.483387,8895.0
2017,Colorado,Delta,96.0,20557.0,7204670.0,1407096.0,905032.0,2740164.0,2238100.0,502064.0,,,,23313.54167,108.87289,1.947389,8896.0
2017,Colorado,Denver,4.0,2423.0,256198.0,56202.0,33160.0,98059.0,75017.0,23042.0,,,,18754.25,30.96037969,1.744759,8897.0
2017,Colorado,Dolores,74.0,23896.0,744283.0,167500.0,105589.0,78783.0,16872.0,61911.0,,,,228.0,0.706059592,0.470346,8898.0
2017,Colorado,Douglas,2.0,12427.0,283266.0,31698.0,18702.0,25489.0,12493.0,12996.0,,,,6246.5,1.005311016,0.80412,8899.0
2017,Colorado,El Paso,13.0,25596.0,899676.0,176031.0,90751.0,77267.0,-8013.0,85280.0,,,,-616.3846154,-0.313056728,0.438939,8900.0
2017,Colorado,Elbert,180.0,150770.0,7355097.0,1859145.0,1068961.0,1701856.0,911672.0,790184.0,,,,5064.844444,6.046773231,0.915397,8901.0
2017,Colorado,Fremont,1.0,20788.0,361129.0,62043.0,34124.0,43227.0,15308.0,27919.0,,,,15308.0,0.736386377,0.696726,8902.0
2017,Colorado,Garfield,1.0,579.0,27131.0,5121.0,2610.0,9447.0,6936.0,2511.0,,,,6936.0,11.97927461,1.844756,8903.0
2017,Colorado,Gunnison,1.0,622.0,30527.0,4646.0,2555.0,1883.0,-208.0,2091.0,,,,-208.0,-0.334405145,0.405294,8904.0
2017,Colorado,Huerfano,8.0,48079.0,1427680.0,274749.0,143592.0,85031.0,-46126.0,131157.0,,,,-5765.75,-0.959379355,0.309486,8905.0
2017,Colorado,Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8906.0
2017,Colorado,Kiowa,685.0,330379.0,28211982.0,7980598.0,5657815.0,2805259.0,482476.0,2322783.0,,,,704.3445255,1.460371271,0.351509,8907.0
2017,Colorado,Kit Carson,1403.0,584211.0,113999405.0,21836557.0,12941438.0,11664417.0,2769298.0,8895119.0,,,,1973.840342,4.740235976,0.534169,8908.0
2017,Colorado,La Plata,9.0,1803.0,93483.0,16798.0,9833.0,17443.0,10478.0,6965.0,,,,1164.222222,5.811425402,1.038397,8909.0
2017,Colorado,Larimer,124.0,24215.0,8529328.0,1135350.0,646683.0,956474.0,467807.0,488667.0,,,,3772.637097,19.31889325,0.842448,8910.0
2017,Colorado,Las Animas,44.0,414858.0,9223981.0,1918409.0,1028972.0,1343348.0,453911.0,889437.0,,,,10316.15909,1.094135825,0.70024,8911.0
2017,Colorado,Lincoln,588.0,391437.0,26646533.0,6271948.0,3718216.0,4435903.0,1882171.0,2553732.0,,,,3200.971088,4.808362521,0.70726,8912.0
2017,Colorado,Logan,1160.0,242601.0,51879863.0,6222924.0,3767564.0,2486553.0,31193.0,2455360.0,,,,26.89051724,0.128577376,0.399579,8913.0
2017,Colorado,Mesa,79.0,1836.0,8605064.0,1042998.0,668079.0,239195.0,-135724.0,374919.0,,,,-1718.025316,-73.92374728,0.229334,8914.0
2017,Colorado,Moffat,15.0,32898.0,1510609.0,231984.0,138633.0,105683.0,12332.0,93351.0,,,,822.1333333,0.374855614,0.455561,8915.0
2017,Colorado,Montezuma,49.0,94043.0,2038084.0,282005.0,171131.0,379801.0,268927.0,110874.0,,,,5488.306122,2.859617409,1.346788,8916.0
2017,Colorado,Montrose,62.0,88919.0,8332761.0,1290298.0,739129.0,1659160.0,1107991.0,551169.0,,,,17870.82258,12.4606777,1.285873,8917.0
2017,Colorado,Morgan,627.0,166062.0,47900530.0,5943587.0,3467711.0,925325.0,-1550551.0,2475876.0,,,,-2472.968102,-9.337181294,0.155684,8918.0
2017,Colorado,Otero,197.0,162959.0,10885650.0,2064587.0,1185793.0,1367331.0,488537.0,878794.0,,,,2479.883249,2.997913586,0.662278,8919.0
2017,Colorado,Phillips,917.0,255093.0,62167238.0,7569751.0,4274004.0,2142551.0,-1153196.0,3295747.0,,,,-1257.5747,-4.520688533,0.283041,8920.0
2017,Colorado,Prowers,808.0,267177.0,31628043.0,7414986.0,4739152.0,5226530.0,2550696.0,2675834.0,,,,3156.80198,9.546839735,0.70486,8921.0
2017,Colorado,Pueblo,94.0,147846.0,7493825.0,1717463.0,1030491.0,1095896.0,408924.0,686972.0,,,,4350.255319,2.765878008,0.63809,8922.0
2017,Colorado,Rio Blanco,2.0,5071.0,204677.0,42134.0,21751.0,21706.0,1323.0,20383.0,,,,661.5,0.260895287,0.515165,8923.0
2017,Colorado,Rio Grande,108.0,24055.0,22958229.0,1362809.0,855089.0,966728.0,459008.0,507720.0,,,,4250.074074,19.08160466,0.709364,8924.0
2017,Colorado,Routt,3.0,2350.0,101314.0,15679.0,8483.0,25610.0,18414.0,7196.0,,,,6138.0,7.835744681,1.633394,8925.0
2017,Colorado,Saguache,98.0,25115.0,28621224.0,2253833.0,1336925.0,1293868.0,376960.0,916908.0,,,,3846.530612,15.00935696,0.574074,8926.0
2017,Colorado,San Miguel,2.0,150045.0,5814984.0,1335402.0,734542.0,2134242.0,1533382.0,600860.0,,,,766691.0,10.21948082,1.598201,8927.0
2017,Colorado,Sedgwick,603.0,136840.0,31309015.0,3760996.0,2184090.0,1122669.0,-454237.0,1576906.0,,,,-753.2951907,-3.3194753,0.298503,8928.0
2017,Colorado,Washington,1469.0,543310.0,70568307.0,11481717.0,6769326.0,8374803.0,3662412.0,4712391.0,,,,2493.132743,6.74092507,0.729403,8929.0
2017,Colorado,Weld,1345.0,277128.0,75046555.0,9501929.0,5621940.0,4550271.0,670282.0,3879989.0,,,,498.3509294,2.41867296,0.478878,8930.0
2017,Colorado,Yuma,1283.0,633345.0,159511561.0,16158170.0,9383592.0,5530651.0,-1243927.0,6774578.0,,,,-969.5455963,-1.964059083,0.342282,8931.0
2017,Delaware,Kent,554.0,125756.0,43820603.0,4071012.0,2438537.0,376878.0,-1255597.0,1632475.0,,,,-2266.420578,-9.984390407,0.092575,8940.0
2017,Delaware,New Castle,143.0,35576.0,13515724.0,1068697.0,619984.0,83385.0,-365328.0,448713.0,,,,-2554.741259,-10.26894536,0.078024,8941.0
2017,Delaware,Sussex,702.0,155356.0,51411075.0,4556293.0,2820407.0,474353.0,-1261533.0,1735886.0,,,,-1797.055556,-8.120272149,0.104109,8942.0
2017,Florida,Alachua,81.0,14833.0,11282365.0,993317.0,551853.0,2231440.0,1789976.0,441464.0,,,,22098.46914,120.6752511,2.246453,8943.0
2017,Florida,Bradford,4.0,484.0,200554.0,38126.0,19445.0,23844.0,5163.0,18681.0,,,,1290.75,10.66735537,0.625399,8944.0
2017,Florida,Brevard,12.0,6604.0,2623481.0,187510.0,121984.0,260653.0,195127.0,65526.0,,,,16260.58333,29.54678982,1.390075,8945.0
2017,Florida,Broward,1.0,1366.0,184834.0,43436.0,22153.0,62197.0,40914.0,21283.0,,,,40914.0,29.95168375,1.431922,8946.0
2017,Florida,Calhoun,34.0,10746.0,5311049.0,697393.0,408523.0,1409959.0,1121089.0,288870.0,,,,32973.20588,104.3261679,2.021756,8947.0
2017,Florida,Charlotte,64.0,79747.0,21368605.0,2713211.0,1422245.0,3358777.0,2067811.0,1290966.0,,,,32309.54688,25.92963999,1.237934,8948.0
2017,Florida,Citrus,9.0,2745.0,893504.0,141835.0,74045.0,252656.0,184866.0,67790.0,,,,20540.66667,67.34644809,1.781337,8949.0
2017,Florida,Clay,2.0,1365.0,184565.0,33949.0,17315.0,38451.0,21817.0,16634.0,,,,10908.5,15.98315018,1.13261,8950.0
2017,Florida,Collier,83.0,38825.0,71027679.0,4084455.0,2657561.0,3500674.0,2073780.0,1426894.0,,,,24985.3012,53.41352222,0.857072,8951.0
2017,Florida,Columbia,34.0,12742.0,4305856.0,541629.0,300787.0,1100153.0,859311.0,240842.0,,,,25273.85294,67.439256,2.031192,8952.0
2017,Florida,De Soto,253.0,130877.0,79954624.0,5025363.0,2845297.0,4211969.0,2031903.0,2180066.0,,,,8031.237154,15.5252871,0.838142,8953.0
2017,Florida,Dixie,10.0,8958.0,4108360.0,240764.0,136633.0,382420.0,278289.0,104131.0,,,,27828.9,31.06597455,1.58836,8954.0
2017,Florida,Duval,1.0,176.0,23697.0,3913.0,1996.0,4489.0,2572.0,1917.0,,,,2572.0,14.61363636,1.147201,8955.0
2017,Florida,Escambia,102.0,22840.0,10203425.0,974927.0,691209.0,970060.0,686342.0,283718.0,,,,6728.843137,30.05,0.995007,8956.0
2017,Florida,Flagler,15.0,3711.0,6886671.0,414468.0,244444.0,455120.0,285096.0,170024.0,,,,19006.4,76.82457559,1.098082,8957.0
2017,Florida,Gadsden,41.0,5292.0,2630467.0,212200.0,140160.0,877498.0,805458.0,72040.0,,,,19645.31707,152.2029478,4.13524,8958.0
2017,Florida,Gilchrist,40.0,19748.0,12145340.0,973346.0,538903.0,2327346.0,1892903.0,434443.0,,,,47322.575,95.8528965,2.391077,8959.0
2017,Florida,Glades,67.0,52934.0,16516391.0,821760.0,460349.0,1004425.0,643014.0,361411.0,,,,9597.223881,12.14746666,1.222285,8960.0
2017,Florida,Gulf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8961.0
2017,Florida,Hamilton,35.0,10320.0,4877550.0,364619.0,207677.0,306982.0,150040.0,156942.0,,,,4286.857143,14.53875969,0.841925,8962.0
2017,Florida,Hardee,355.0,107132.0,44897976.0,3608688.0,2098664.0,4666941.0,3156917.0,1510024.0,,,,8892.723944,29.46754471,1.293251,8963.0
2017,Florida,Hendry,183.0,138621.0,95976110.0,4429009.0,2814965.0,4577766.0,2963722.0,1614044.0,,,,16195.20219,21.38003621,1.033586,8964.0
2017,Florida,Hernando,10.0,1851.0,1052171.0,79040.0,44480.0,100884.0,66324.0,34560.0,,,,6632.4,35.83144246,1.276366,8965.0
2017,Florida,Highlands,268.0,123832.0,54018448.0,3919842.0,2250735.0,4225700.0,2556593.0,1669107.0,,,,9539.526119,20.64565702,1.078028,8966.0
2017,Florida,Hillsborough,68.0,10987.0,10980634.0,1167797.0,705968.0,1310741.0,848912.0,461829.0,,,,12484.0,77.26513152,1.122404,8967.0
2017,Florida,Holmes,119.0,16930.0,5711859.0,1482301.0,889504.0,1362776.0,769979.0,592797.0,,,,6470.411765,45.48015357,0.919365,8968.0
2017,Florida,Indian River,133.0,23357.0,33319876.0,1498731.0,899546.0,4179813.0,3580628.0,599185.0,,,,26922.01504,153.2999957,2.788901,8969.0
2017,Florida,Jackson,393.0,80863.0,33846711.0,6676662.0,3982770.0,7929979.0,5236087.0,2693892.0,,,,13323.37659,64.75256916,1.187716,8970.0
2017,Florida,Jefferson,30.0,6002.0,1600109.0,132882.0,87242.0,119976.0,74336.0,45640.0,,,,2477.866667,12.38520493,0.902876,8971.0
2017,Florida,Lafayette,21.0,8931.0,4452669.0,289293.0,171072.0,699992.0,581771.0,118221.0,,,,27703.38095,65.14063375,2.419664,8972.0
2017,Florida,Lake,116.0,18450.0,8739779.0,877585.0,490829.0,1018279.0,631523.0,386756.0,,,,5444.163793,34.22888889,1.160319,8973.0
2017,Florida,Lee,38.0,15104.0,18293611.0,882175.0,511269.0,428491.0,57585.0,370906.0,,,,1515.394737,3.812566208,0.485721,8974.0
2017,Florida,Leon,2.0,54.0,25294.0,4071.0,2150.0,3400.0,1479.0,1921.0,,,,739.5,27.38888889,0.835175,8975.0
2017,Florida,Levy,80.0,29890.0,14030464.0,1263679.0,701984.0,2629586.0,2067891.0,561695.0,,,,25848.6375,69.18337237,2.080897,8976.0
2017,Florida,Liberty,1.0,252.0,105800.0,9174.0,5046.0,0.0,-4128.0,4128.0,,,,-4128.0,-16.38095238,0.0,8977.0
2017,Florida,Madison,65.0,25531.0,11457678.0,439987.0,301306.0,149679.0,10998.0,138681.0,,,,169.2,0.430770436,0.340189,8978.0
2017,Florida,Manatee,79.0,27469.0,40491161.0,2778095.0,1770618.0,2740990.0,1733513.0,1007477.0,,,,21943.20253,63.10797626,0.986643,8979.0
2017,Florida,Marion,46.0,10113.0,4744640.0,515400.0,292421.0,951581.0,728602.0,222979.0,,,,15839.17391,72.0460793,1.846296,8980.0
2017,Florida,Martin,38.0,31056.0,13963783.0,944786.0,545696.0,617988.0,218898.0,399090.0,,,,5760.473684,7.048493045,0.654103,8981.0
2017,Florida,Miami - Dade,49.0,6222.0,16894291.0,1170898.0,675565.0,3006850.0,2511517.0,495333.0,,,,51255.44898,403.6510768,2.567986,8982.0
2017,Florida,Nassau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8983.0
2017,Florida,Okaloosa,37.0,5237.0,3145369.0,536202.0,306062.0,210684.0,-19456.0,230140.0,,,,-525.8378378,-3.715104067,0.392919,8984.0
2017,Florida,Okeechobee,101.0,108810.0,20393455.0,3555051.0,1833895.0,6320345.0,4599189.0,1721156.0,,,,45536.52475,42.26807279,1.777849,8985.0
2017,Florida,Orange,17.0,2580.0,1185766.0,106763.0,58298.0,193727.0,145262.0,48465.0,,,,8544.823529,56.30310078,1.814551,8986.0
2017,Florida,Osceola,49.0,40561.0,12474426.0,1229882.0,681445.0,1886583.0,1338146.0,548437.0,,,,27309.10204,32.9909519,1.533954,8987.0
2017,Florida,Palm Beach,95.0,308351.0,115585400.0,1706696.0,1261246.0,658568.0,213118.0,445450.0,,,,2243.347368,0.691153912,0.385873,8988.0
2017,Florida,Pasco,42.0,7827.0,3264088.0,396441.0,214598.0,691470.0,509627.0,181843.0,,,,12133.97619,65.11140922,1.744193,8989.0
2017,Florida,Polk,771.0,100685.0,70526776.0,3664146.0,2224844.0,3789347.0,2350045.0,1439302.0,,,,3048.04799,23.34056712,1.034169,8990.0
2017,Florida,Putnam,21.0,4360.0,7513625.0,752496.0,457899.0,470147.0,175550.0,294597.0,,,,8359.52381,40.26376147,0.624783,8991.0
2017,Florida,Santa Rosa,200.0,39441.0,20824575.0,1925534.0,1200470.0,1046373.0,321309.0,725064.0,,,,1606.545,8.146573363,0.543419,8992.0
2017,Florida,Sarasota,18.0,11780.0,3875309.0,600615.0,331544.0,522250.0,253179.0,269071.0,,,,14065.5,21.49227504,0.869525,8993.0
2017,Florida,Seminole,12.0,558.0,490612.0,36379.0,18620.0,98468.0,80709.0,17759.0,,,,6725.75,144.6397849,2.706726,8994.0
2017,Florida,St Johns,26.0,10804.0,15622870.0,858894.0,570855.0,377408.0,89369.0,288039.0,,,,3437.269231,8.271843762,0.439411,8995.0
2017,Florida,St Lucie,148.0,53711.0,35402124.0,2304773.0,1267103.0,4468159.0,3430489.0,1037670.0,,,,23178.97973,63.86939361,1.938654,8996.0
2017,Florida,Sumter,20.0,16700.0,3984219.0,723223.0,378122.0,830544.0,485443.0,345101.0,,,,24272.15,29.06844311,1.148392,8997.0
2017,Florida,Suwannee,59.0,18529.0,10596891.0,600165.0,361018.0,741557.0,502410.0,239147.0,,,,8515.423729,27.11479303,1.235588,8998.0
2017,Florida,Taylor,1.0,55.0,7310.0,1212.0,619.0,942.0,349.0,593.0,,,,349.0,6.345454545,0.777227,8999.0
2017,Florida,Union,6.0,1110.0,415565.0,65935.0,34696.0,84539.0,53300.0,31239.0,,,,8883.333333,48.01801802,1.282156,9000.0
2017,Florida,Volusia,10.0,1358.0,446763.0,67647.0,35526.0,180687.0,148566.0,32121.0,,,,14856.6,109.4005891,2.671027,9001.0
2017,Florida,Walton,62.0,16536.0,4888760.0,713459.0,479581.0,272380.0,38502.0,233878.0,,,,621.0,2.328374456,0.381773,9002.0
2017,Florida,Washington,64.0,8038.0,3458405.0,729781.0,459217.0,611827.0,341263.0,270564.0,,,,5332.234375,42.45620801,0.83837,9003.0
2017,GEORGIA,Appling,288.0,49593.0,27106407.0,3216933.0,1955171.0,5675957.0,4414195.0,1261762.0,,,,15327.06597,89.00842861,1.7644,9004.0
2017,GEORGIA,Atkinson,171.0,32486.0,20231085.0,2144882.0,1400454.0,3838444.0,3094016.0,744428.0,,,,18093.66082,95.24151942,1.789582,9005.0
2017,GEORGIA,Bacon,246.0,27308.0,21118558.0,3725301.0,2291493.0,8890725.0,7456917.0,1433808.0,,,,30312.67073,273.0671232,2.386578,9006.0
2017,GEORGIA,Baker,246.0,47467.0,29142485.0,3539610.0,2092426.0,5097973.0,3650789.0,1447184.0,,,,14840.60569,76.91214949,1.440264,9007.0
2017,GEORGIA,Baldwin,1.0,563.0,190901.0,30956.0,15789.0,17214.0,2047.0,15167.0,,,,2047.0,3.635879218,0.556079,9008.0
2017,GEORGIA,Banks,5.0,475.0,99037.0,13340.0,7380.0,5933.0,-27.0,5960.0,,,,-5.4,-0.056842105,0.444752,9009.0
2017,GEORGIA,Barrow,1.0,19.0,3451.0,576.0,398.0,2004.0,1826.0,178.0,,,,1826.0,96.10526316,3.479166,9010.0
2017,GEORGIA,Bartow,28.0,6672.0,2494613.0,275457.0,182594.0,120259.0,27396.0,92863.0,,,,978.4285714,4.106115108,0.436579,9011.0
2017,GEORGIA,Ben Hill,172.0,22677.0,12646164.0,1180765.0,756617.0,1624871.0,1200723.0,424148.0,,,,6980.947674,52.94893504,1.376117,9012.0
2017,GEORGIA,Berrien,423.0,56263.0,31485583.0,3643683.0,2246865.0,5869465.0,4472647.0,1396818.0,,,,10573.63357,79.49535219,1.61086,9013.0
2017,GEORGIA,Bibb,4.0,717.0,122155.0,18018.0,10561.0,14320.0,6863.0,7457.0,,,,1715.75,9.571827057,0.79476,9014.0
2017,GEORGIA,Bleckley,140.0,26309.0,9115155.0,1178431.0,771712.0,586077.0,179358.0,406719.0,,,,1281.128571,6.81736288,0.497336,9015.0
2017,GEORGIA,Brantley,37.0,2708.0,2083337.0,347560.0,209139.0,1300761.0,1162340.0,138421.0,,,,31414.59459,429.2245199,3.74255,9016.0
2017,GEORGIA,Brooks,330.0,67314.0,27905907.0,2205959.0,1579142.0,3286966.0,2660149.0,626817.0,,,,8061.057576,39.51851027,1.490039,9017.0
2017,GEORGIA,Bryan,16.0,3020.0,1018447.0,170304.0,118276.0,105562.0,53534.0,52028.0,,,,3345.875,17.72649007,0.619844,9018.0
2017,GEORGIA,Bulloch,364.0,73624.0,34150393.0,5454131.0,3855422.0,685913.0,-912796.0,1598709.0,,,,-2507.681319,-12.39807671,0.12576,9019.0
2017,GEORGIA,Burke,290.0,62861.0,27613721.0,3011501.0,2107661.0,1206336.0,302496.0,903840.0,,,,1043.089655,4.812141073,0.400576,9020.0
2017,GEORGIA,Butts,2.0,555.0,105002.0,18954.0,10722.0,0.0,-8232.0,8232.0,,,,-4116.0,-14.83243243,0.0,9021.0
2017,GEORGIA,Calhoun,192.0,38019.0,16577006.0,1295029.0,839139.0,589051.0,133161.0,455890.0,,,,693.546875,3.502485599,0.454855,9022.0
2017,GEORGIA,Camden,2.0,296.0,38467.0,5227.0,2665.0,6398.0,3836.0,2562.0,,,,1918.0,12.95945946,1.224029,9023.0
2017,GEORGIA,Candler,134.0,20204.0,11396787.0,2287671.0,1555761.0,1207632.0,475722.0,731910.0,,,,3550.164179,23.5459315,0.527887,9024.0
2017,GEORGIA,Carroll,4.0,577.0,173935.0,25932.0,15955.0,8240.0,-1737.0,9977.0,,,,-434.25,-3.010398614,0.317754,9025.0
2017,GEORGIA,Catoosa,2.0,160.0,26699.0,3233.0,1799.0,11185.0,9751.0,1434.0,,,,4875.5,60.94375,3.459635,9026.0
2017,GEORGIA,Charlton,3.0,303.0,38480.0,6227.0,3354.0,12116.0,9243.0,2873.0,,,,3081.0,30.5049505,1.94572,9027.0
2017,GEORGIA,Chatham,1.0,82.0,10552.0,2396.0,1917.0,0.0,-479.0,479.0,,,,-479.0,-5.841463415,0.0,9028.0
2017,GEORGIA,Chattooga,22.0,3553.0,940251.0,129759.0,89910.0,46867.0,7018.0,39849.0,,,,319.0,1.975232198,0.361184,9029.0
2017,GEORGIA,Cherokee,5.0,817.0,229158.0,30958.0,15789.0,22499.0,7330.0,15169.0,,,,1466.0,8.971848225,0.726758,9030.0
2017,GEORGIA,Clarke,6.0,1073.0,236327.0,36254.0,20644.0,64758.0,49148.0,15610.0,,,,8191.333333,45.80428705,1.78623,9031.0
2017,GEORGIA,Clay,81.0,17571.0,7293329.0,775776.0,482826.0,660867.0,367917.0,292950.0,,,,4542.185185,20.93887656,0.851878,9032.0
2017,GEORGIA,Clinch,71.0,5663.0,13670616.0,1289988.0,899961.0,3966247.0,3576220.0,390027.0,,,,50369.29577,631.5062688,3.074638,9033.0
2017,GEORGIA,Coffee,442.0,69369.0,40226864.0,4167818.0,2556547.0,6957562.0,5346291.0,1611271.0,,,,12095.681,77.0703196,1.669353,9034.0
2017,GEORGIA,Colquitt,510.0,86287.0,53783375.0,4508839.0,2745289.0,4501806.0,2738256.0,1763550.0,,,,5369.129412,31.73428211,0.99844,9035.0
2017,GEORGIA,Cook,214.0,35283.0,22104371.0,2270314.0,1335815.0,4028758.0,3094259.0,934499.0,,,,14459.15421,87.69829663,1.774537,9036.0
2017,GEORGIA,Coweta,3.0,1252.0,277546.0,38011.0,19387.0,18039.0,-585.0,18624.0,,,,-195.0,-0.467252396,0.474573,9037.0
2017,GEORGIA,Crawford,32.0,4410.0,6061573.0,485734.0,299086.0,1450260.0,1263612.0,186648.0,,,,39487.875,286.5333333,2.985708,9038.0
2017,GEORGIA,Crisp,228.0,52386.0,23027942.0,2129779.0,1346123.0,854846.0,71190.0,783656.0,,,,312.2368421,1.358950865,0.401377,9039.0
2017,GEORGIA,Dade,4.0,517.0,175243.0,20889.0,15048.0,27234.0,21393.0,5841.0,,,,5348.25,41.37911025,1.303748,9040.0
2017,GEORGIA,Dawson,8.0,1515.0,232514.0,31862.0,16301.0,23590.0,8029.0,15561.0,,,,1003.625,5.299669967,0.74038,9041.0
2017,GEORGIA,Decatur,346.0,90349.0,64444763.0,6056990.0,3851982.0,10568472.0,8363464.0,2205008.0,,,,24171.86127,92.56841802,1.744838,9042.0
2017,GEORGIA,Dodge,163.0,24653.0,8714449.0,1058199.0,653738.0,1151449.0,746988.0,404461.0,,,,4582.748466,30.30008518,1.088121,9043.0
2017,GEORGIA,Dooly,372.0,100320.0,41769641.0,7134118.0,4688413.0,3106756.0,661051.0,2445705.0,,,,1777.018817,6.589423844,0.435478,9044.0
2017,GEORGIA,Dougherty,114.0,25384.0,23462507.0,1312952.0,781535.0,901782.0,370365.0,531417.0,,,,3248.815789,14.59049007,0.686835,9045.0
2017,GEORGIA,Early,449.0,78065.0,41974463.0,5058724.0,3241898.0,3892092.0,2075266.0,1816826.0,,,,4621.973274,26.58382117,0.769382,9046.0
2017,GEORGIA,Echols,4.0,1815.0,513038.0,72483.0,44032.0,176217.0,147766.0,28451.0,,,,36941.5,81.4137741,2.431149,9047.0
2017,GEORGIA,Effingham,71.0,13031.0,5511686.0,913771.0,619965.0,726466.0,432660.0,293806.0,,,,6093.802817,33.20236359,0.795019,9048.0
2017,GEORGIA,Elbert,19.0,2535.0,440385.0,66660.0,40014.0,13107.0,-13539.0,26646.0,,,,-712.5789474,-5.340828402,0.196624,9049.0
2017,GEORGIA,Emanuel,191.0,30639.0,12122035.0,1860396.0,1272330.0,217281.0,-370785.0,588066.0,,,,-1941.282723,-12.10173309,0.116792,9050.0
2017,GEORGIA,Evans,68.0,8837.0,7833131.0,1540919.0,1002439.0,384661.0,-153819.0,538480.0,,,,-2262.044118,-17.40624646,0.24963,9051.0
2017,GEORGIA,Fannin,2.0,166.0,26968.0,2832.0,1443.0,2010.0,621.0,1389.0,,,,310.5,3.740963855,0.709745,9052.0
2017,GEORGIA,Fayette,1.0,35.0,8227.0,938.0,517.0,317.0,-104.0,421.0,,,,-104.0,-2.971428571,0.337953,9053.0
2017,GEORGIA,Floyd,31.0,7289.0,2805153.0,309684.0,204468.0,48159.0,-57057.0,105216.0,,,,-1840.548387,-7.827822747,0.15551,9054.0
2017,GEORGIA,Forsyth,13.0,2888.0,598699.0,81385.0,41502.0,66869.0,26986.0,39883.0,,,,2075.846154,9.344182825,0.821637,9055.0
2017,GEORGIA,Franklin,5.0,1784.0,446248.0,53530.0,27333.0,39506.0,13309.0,26197.0,,,,2661.8,7.460201794,0.738016,9056.0
2017,GEORGIA,Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,9057.0
2017,GEORGIA,Gilmer,3.0,443.0,84329.0,9086.0,4883.0,9193.0,4990.0,4203.0,,,,1663.333333,11.26410835,1.011776,9058.0
2017,GEORGIA,Glascock,24.0,2794.0,791753.0,163326.0,111977.0,7118.0,-44231.0,51349.0,,,,-1842.958333,-15.83070866,0.043581,9059.0
2017,GEORGIA,Gordon,30.0,9623.0,2784640.0,333691.0,232499.0,540355.0,439163.0,101192.0,,,,14638.76667,45.63680765,1.619327,9060.0
2017,GEORGIA,Grady,377.0,56736.0,25652379.0,2507663.0,1621919.0,2570948.0,1685204.0,885744.0,,,,4470.037135,29.70255217,1.025236,9061.0
2017,GEORGIA,Greene,8.0,1805.0,279702.0,58881.0,26705.0,33327.0,1151.0,32176.0,,,,143.875,0.63767313,0.566006,9062.0
2017,GEORGIA,Habersham,13.0,1597.0,339362.0,41750.0,22123.0,56052.0,36425.0,19627.0,,,,2801.923077,22.80839073,1.342562,9063.0
2017,GEORGIA,Hall,15.0,1616.0,538953.0,75773.0,48221.0,49026.0,21474.0,27552.0,,,,1431.6,13.28836634,0.647011,9064.0
2017,GEORGIA,Hancock,1.0,260.0,73620.0,21094.0,13500.0,0.0,-7594.0,7594.0,,,,-7594.0,-29.20769231,0.0,9065.0
2017,GEORGIA,Haralson,3.0,768.0,172913.0,28846.0,22735.0,0.0,-6111.0,6111.0,,,,-2037.0,-7.95703125,0.0,9066.0
2017,GEORGIA,Harris,4.0,934.0,147980.0,20810.0,10613.0,12551.0,2354.0,10197.0,,,,588.5,2.520342612,0.603123,9067.0
2017,GEORGIA,Hart,11.0,2232.0,476918.0,64030.0,44068.0,60901.0,40939.0,19962.0,,,,3721.727273,18.34184588,0.951132,9068.0
